time,cycle,state,led1,led2,led3
40543,4865,0,0,0,0
40544,4865,0,0,0,0
40545,4865,0,0,0,0
40546,4865,0,0,0,0
40547,4865,0,0,0,0
40548,4865,0,0,0,0
40549,4865,0,0,0,0
40550,4866,0,0,0,0
40551,4866,0,0,0,0
40552,4866,0,0,0,0
40553,4866,0,0,0,0
40554,4866,0,0,0,0
40555,4866,0,0,0,0
40556,4866,0,0,0,0
40557,4866,0,0,0,0
40558,4867,0,0,0,0
40559,4867,0,0,0,0
40560,4867,0,0,0,0
40561,4867,0,0,0,0
40562,4867,0,0,0,0
40563,4867,0,0,0,0
40564,4867,0,0,0,0
40565,4867,0,0,0,0
40566,4867,0,0,0,0
40567,4868,0,0,0,0
40568,4868,0,0,0,0
40569,4868,0,0,0,0
40570,4868,0,0,0,0
40571,4868,0,0,0,0
40572,4868,0,0,0,0
40573,4868,0,0,0,0
40574,4868,0,0,0,0
40575,4869,0,0,0,0
40576,4869,0,0,0,0
40577,4869,0,0,0,0
40578,4869,0,0,0,0
40579,4869,0,0,0,0
40580,4869,0,0,0,0
40581,4869,0,0,0,0
40582,4869,0,0,0,0
40583,4870,0,0,0,0
40584,4870,0,0,0,0
40585,4870,0,0,0,0
40586,4870,0,0,0,0
40587,4870,0,0,0,0
40588,4870,0,0,0,0
40589,4870,0,0,0,0
40590,4870,0,0,0,0
40591,4870,0,0,0,0
40592,4871,0,0,0,0
40593,4871,0,0,0,0
40594,4871,0,0,0,0
40595,4871,0,0,0,0
40596,4871,0,0,0,0
40597,4871,0,0,0,0
40598,4871,0,0,0,0
40599,4871,0,0,0,0
40600,4872,0,0,0,0
40601,4872,0,0,0,0
40602,4872,0,0,0,0
40603,4872,0,0,0,0
40604,4872,0,0,0,0
40605,4872,0,0,0,0
40606,4872,0,0,0,0
40607,4872,0,0,0,0
40608,4873,0,0,0,0
40609,4873,0,0,0,0
40610,4873,0,0,0,0
40611,4873,0,0,0,0
40612,4873,0,0,0,0
40613,4873,0,0,0,0
40614,4873,0,0,0,0
40615,4873,0,0,0,0
40616,4873,0,0,0,0
40617,4874,0,0,0,0
40618,4874,0,0,0,0
40619,4874,0,0,0,0
40620,4874,0,0,0,0
40621,4874,0,0,0,0
40622,4874,0,0,0,0
40623,4874,0,0,0,0
40624,4874,0,0,0,0
40625,4875,0,0,0,0
40626,4875,0,0,0,0
40627,4875,0,0,0,0
40628,4875,0,0,0,0
40629,4875,0,0,0,0
40630,4875,0,0,0,0
40631,4875,0,0,0,0
40632,4875,0,0,0,0
40633,4876,0,0,0,0
40634,4876,0,0,0,0
40635,4876,0,0,0,0
40636,4876,0,0,0,0
40637,4876,0,0,0,0
40638,4876,0,0,0,0
40639,4876,0,0,0,0
40640,4876,0,0,0,0
40641,4876,0,0,0,0
40642,4877,0,0,0,0
40643,4877,0,0,0,0
40644,4877,0,0,0,0
40645,4877,0,0,0,0
40646,4877,0,0,0,0
40647,4877,0,0,0,0
40648,4877,0,0,0,0
40649,4877,0,0,0,0
40650,4878,0,0,0,0
40651,4878,0,0,0,0
40652,4878,0,0,0,0
40653,4878,0,0,0,0
40654,4878,0,0,0,0
40655,4878,0,0,0,0
40656,4878,0,0,0,0
40657,4878,0,0,0,0
40658,4879,0,0,0,0
40659,4879,0,0,0,0
40660,4879,0,0,0,0
40661,4879,0,0,0,0
40662,4879,0,0,0,0
40663,4879,0,0,0,0
40664,4879,0,0,0,0
40665,4879,0,0,0,0
40666,4879,0,0,0,0
40667,4880,0,0,0,0
40668,4880,0,0,0,0
40669,4880,0,0,0,0
40670,4880,0,0,0,0
40671,4880,0,0,0,0
40672,4880,0,0,0,0
40673,4880,0,0,0,0
40674,4880,0,0,0,0
40675,4881,0,0,0,0
40676,4881,0,0,0,0
40677,4881,0,0,0,0
40678,4881,0,0,0,0
40679,4881,0,0,0,0
40680,4881,0,0,0,0
40681,4881,0,0,0,0
40682,4881,0,0,0,0
40683,4882,0,0,0,0
40684,4882,0,0,0,0
40685,4882,0,0,0,0
40686,4882,0,0,0,0
40687,4882,0,0,0,0
40688,4882,0,0,0,0
40689,4882,0,0,0,0
40690,4882,0,0,0,0
40691,4882,0,0,0,0
40692,4883,0,0,0,0
40693,4883,0,0,0,0
40694,4883,0,0,0,0
40695,4883,0,0,0,0
40696,4883,0,0,0,0
40697,4883,0,0,0,0
40698,4883,0,0,0,0
40699,4883,0,0,0,0
40700,4884,0,0,0,0
40701,4884,0,0,0,0
40702,4884,0,0,0,0
40703,4884,0,0,0,0
40704,4884,0,0,0,0
40705,4884,0,0,0,0
40706,4884,0,0,0,0
40707,4884,0,0,0,0
40708,4885,0,0,0,0
40709,4885,0,0,0,0
40710,4885,0,0,0,0
40711,4885,0,0,0,0
40712,4885,0,0,0,0
40713,4885,0,0,0,0
40714,4885,0,0,0,0
40715,4885,0,0,0,0
40716,4885,0,0,0,0
40717,4886,0,0,0,0
40718,4886,0,0,0,0
40719,4886,0,0,0,0
40720,4886,0,0,0,0
40721,4886,0,0,0,0
40722,4886,0,0,0,0
40723,4886,0,0,0,0
40724,4886,0,0,0,0
40725,4887,0,0,0,0
40726,4887,0,0,0,0
40727,4887,0,0,0,0
40728,4887,0,0,0,0
40729,4887,0,0,0,0
40730,4887,0,0,0,0
40731,4887,0,0,0,0
40732,4887,0,0,0,0
40733,4888,0,0,0,0
40734,4888,0,0,0,0
40735,4888,0,0,0,0
40736,4888,0,0,0,0
40737,4888,0,0,0,0
40738,4888,0,0,0,0
40739,4888,0,0,0,0
40740,4888,0,0,0,0
40741,4888,0,0,0,0
40742,4889,0,0,0,0
40743,4889,0,0,0,0
40744,4889,0,0,0,0
40745,4889,0,0,0,0
40746,4889,0,0,0,0
40747,4889,0,0,0,0
40748,4889,0,0,0,0
40749,4889,0,0,0,0
40750,4890,0,0,0,0
40751,4890,0,0,0,0
40752,4890,0,0,0,0
40753,4890,0,0,0,0
40754,4890,0,0,0,0
40755,4890,0,0,0,0
40756,4890,0,0,0,0
40757,4890,0,0,0,0
40758,4891,0,0,0,0
40759,4891,0,0,0,0
40760,4891,0,0,0,0
40761,4891,0,0,0,0
40762,4891,0,0,0,0
40763,4891,0,0,0,0
40764,4891,0,0,0,0
40765,4891,0,0,0,0
40766,4891,0,0,0,0
40767,4892,0,0,0,0
40768,4892,0,0,0,0
40769,4892,0,0,0,0
40770,4892,0,0,0,0
40771,4892,0,0,0,0
40772,4892,0,0,0,0
40773,4892,0,0,0,0
40774,4892,0,0,0,0
40775,4893,0,0,0,0
40776,4893,0,0,0,0
40777,4893,0,0,0,0
40778,4893,0,0,0,0
40779,4893,0,0,0,0
40780,4893,0,0,0,0
40781,4893,0,0,0,0
40782,4893,0,0,0,0
40783,4894,0,0,0,0
40784,4894,0,0,0,0
40785,4894,0,0,0,0
40786,4894,0,0,0,0
40787,4894,0,0,0,0
40788,4894,0,0,0,0
40789,4894,0,0,0,0
40790,4894,0,0,0,0
40791,4894,0,0,0,0
40792,4895,0,0,0,0
40793,4895,0,0,0,0
40794,4895,0,0,0,0
40795,4895,0,0,0,0
40796,4895,0,0,0,0
40797,4895,0,0,0,0
40798,4895,0,0,0,0
40799,4895,0,0,0,0
40800,4896,0,0,0,0
40801,4896,0,0,0,0
40802,4896,0,0,0,0
40803,4896,0,0,0,0
40804,4896,0,0,0,0
40805,4896,0,0,0,0
40806,4896,0,0,0,0
40807,4896,0,0,0,0
40808,4897,0,0,0,0
40809,4897,0,0,0,0
40810,4897,0,0,0,0
40811,4897,0,0,0,0
40812,4897,0,0,0,0
40813,4897,0,0,0,0
40814,4897,0,0,0,0
40815,4897,0,0,0,0
40816,4897,0,0,0,0
40817,4898,0,0,0,0
40818,4898,0,0,0,0
40819,4898,0,0,0,0
40820,4898,0,0,0,0
40821,4898,0,0,0,0
40822,4898,0,0,0,0
40823,4898,0,0,0,0
40824,4898,0,0,0,0
40825,4899,0,0,0,0
40826,4899,0,0,0,0
40827,4899,0,0,0,0
40828,4899,0,0,0,0
40829,4899,0,0,0,0
40830,4899,0,0,0,0
40831,4899,0,0,0,0
40832,4899,0,0,0,0
40833,4900,0,0,0,0
40834,4900,0,0,0,0
40835,4900,0,0,0,0
40836,4900,0,0,0,0
40837,4900,0,0,0,0
40838,4900,0,0,0,0
40839,4900,0,0,0,0
40840,4900,0,0,0,0
40841,4900,0,0,0,0
40842,4901,0,0,0,0
40843,4901,0,0,0,0
40844,4901,0,0,0,0
40845,4901,0,0,0,0
40846,4901,0,0,0,0
40847,4901,0,0,0,0
40848,4901,0,0,0,0
40849,4901,0,0,0,0
40850,4902,0,0,0,0
40851,4902,0,0,0,0
40852,4902,0,0,0,0
40853,4902,0,0,0,0
40854,4902,0,0,0,0
40855,4902,0,0,0,0
40856,4902,0,0,0,0
40857,4902,0,0,0,0
40858,4903,0,0,0,0
40859,4903,0,0,0,0
40860,4903,0,0,0,0
40861,4903,0,0,0,0
40862,4903,0,0,0,0
40863,4903,0,0,0,0
40864,4903,0,0,0,0
40865,4903,0,0,0,0
40866,4903,0,0,0,0
40867,4904,0,0,0,0
40868,4904,0,0,0,0
40869,4904,0,0,0,0
40870,4904,0,0,0,0
40871,4904,0,0,0,0
40872,4904,0,0,0,0
40873,4904,0,0,0,0
40874,4904,0,0,0,0
40875,4905,0,0,0,0
40876,4905,0,0,0,0
40877,4905,0,0,0,0
40878,4905,0,0,0,0
40879,4905,0,0,0,0
40880,4905,0,0,0,0
40881,4905,0,0,0,0
40882,4905,0,0,0,0
40883,4906,0,0,0,0
40884,4906,0,0,0,0
40885,4906,0,0,0,0
40886,4906,0,0,0,0
40887,4906,0,0,0,0
40888,4906,0,0,0,0
40889,4906,0,0,0,0
40890,4906,0,0,0,0
40891,4906,0,0,0,0
40892,4907,0,0,0,0
40893,4907,0,0,0,0
40894,4907,0,0,0,0
40895,4907,0,0,0,0
40896,4907,0,0,0,0
40897,4907,0,0,0,0
40898,4907,0,0,0,0
40899,4907,0,0,0,0
40900,4908,0,0,0,0
40901,4908,0,0,0,0
40902,4908,0,0,0,0
40903,4908,0,0,0,0
40904,4908,0,0,0,0
40905,4908,0,0,0,0
40906,4908,0,0,0,0
40907,4908,0,0,0,0
40908,4909,0,0,0,0
40909,4909,0,0,0,0
40910,4909,0,0,0,0
40911,4909,0,0,0,0
40912,4909,0,0,0,0
40913,4909,0,0,0,0
40914,4909,0,0,0,0
40915,4909,0,0,0,0
40916,4909,0,0,0,0
40917,4910,0,0,0,0
40918,4910,0,0,0,0
40919,4910,0,0,0,0
40920,4910,0,0,0,0
40921,4910,0,0,0,0
40922,4910,0,0,0,0
40923,4910,0,0,0,0
40924,4910,0,0,0,0
40925,4911,0,0,0,0
40926,4911,0,0,0,0
40927,4911,0,0,0,0
40928,4911,0,0,0,0
40929,4911,0,0,0,0
40930,4911,0,0,0,0
40931,4911,0,0,0,0
40932,4911,0,0,0,0
40933,4912,0,0,0,0
40934,4912,0,0,0,0
40935,4912,0,0,0,0
40936,4912,0,0,0,0
40937,4912,0,0,0,0
40938,4912,0,0,0,0
40939,4912,0,0,0,0
40940,4912,0,0,0,0
40941,4912,0,0,0,0
40942,4913,0,0,0,0
40943,4913,0,0,0,0
40944,4913,0,0,0,0
40945,4913,0,0,0,0
40946,4913,0,0,0,0
40947,4913,0,0,0,0
40948,4913,0,0,0,0
40949,4913,0,0,0,0
40950,4914,0,0,0,0
40951,4914,0,0,0,0
40952,4914,0,0,0,0
40953,4914,0,0,0,0
40954,4914,0,0,0,0
40955,4914,0,0,0,0
40956,4914,0,0,0,0
40957,4914,0,0,0,0
40958,4915,0,0,0,0
40959,4915,0,0,0,0
40960,4915,0,0,0,0
40961,4915,0,0,0,0
40962,4915,0,0,0,0
40963,4915,0,0,0,0
40964,4915,0,0,0,0
40965,4915,0,0,0,0
40966,4915,0,0,0,0
40967,4916,0,0,0,0
40968,4916,0,0,0,0
40969,4916,0,0,0,0
40970,4916,0,0,0,0
40971,4916,0,0,0,0
40972,4916,0,0,0,0
40973,4916,0,0,0,0
40974,4916,0,0,0,0
40975,4917,0,0,0,0
40976,4917,0,0,0,0
40977,4917,0,0,0,0
40978,4917,0,0,0,0
40979,4917,0,0,0,0
40980,4917,0,0,0,0
40981,4917,0,0,0,0
40982,4917,0,0,0,0
40983,4918,0,0,0,0
40984,4918,0,0,0,0
40985,4918,0,0,0,0
40986,4918,0,0,0,0
40987,4918,0,0,0,0
40988,4918,0,0,0,0
40989,4918,0,0,0,0
40990,4918,0,0,0,0
40991,4918,0,0,0,0
40992,4919,0,0,0,0
40993,4919,0,0,0,0
40994,4919,0,0,0,0
40995,4919,0,0,0,0
40996,4919,0,0,0,0
40997,4919,0,0,0,0
40998,4919,0,0,0,0
40999,4919,0,0,0,0
41000,4920,0,0,0,0
41001,4920,0,0,0,0
41002,4920,0,0,0,0
41003,4920,0,0,0,0
41004,4920,0,0,0,0
41005,4920,0,0,0,0
41006,4920,0,0,0,0
41007,4920,0,0,0,0
41008,4921,0,0,0,0
41009,4921,0,0,0,0
41010,4921,0,0,0,0
41011,4921,0,0,0,0
41012,4921,0,0,0,0
41013,4921,0,0,0,0
41014,4921,0,0,0,0
41015,4921,0,0,0,0
41016,4921,0,0,0,0
41017,4922,0,0,0,0
41018,4922,0,0,0,0
41019,4922,0,0,0,0
41020,4922,0,0,0,0
41021,4922,0,0,0,0
41022,4922,0,0,0,0
41023,4922,0,0,0,0
41024,4922,0,0,0,0
41025,4923,0,0,0,0
41026,4923,0,0,0,0
41027,4923,0,0,0,0
41028,4923,0,0,0,0
41029,4923,0,0,0,0
41030,4923,0,0,0,0
41031,4923,0,0,0,0
41032,4923,0,0,0,0
41033,4924,0,0,0,0
41034,4924,0,0,0,0
41035,4924,0,0,0,0
41036,4924,0,0,0,0
41037,4924,0,0,0,0
41038,4924,0,0,0,0
41039,4924,0,0,0,0
41040,4924,0,0,0,0
41041,4924,0,0,0,0
41042,4925,0,0,0,0
41043,4925,0,0,0,0
41044,4925,0,0,0,0
41045,4925,0,0,0,0
41046,4925,0,0,0,0
41047,4925,0,0,0,0
41048,4925,0,0,0,0
41049,4925,0,0,0,0
41050,4926,0,0,0,0
41051,4926,0,0,0,0
41052,4926,0,0,0,0
41053,4926,0,0,0,0
41054,4926,0,0,0,0
41055,4926,0,0,0,0
41056,4926,0,0,0,0
41057,4926,0,0,0,0
41058,4927,0,0,0,0
41059,4927,0,0,0,0
41060,4927,0,0,0,0
41061,4927,0,0,0,0
41062,4927,0,0,0,0
41063,4927,0,0,0,0
41064,4927,0,0,0,0
41065,4927,0,0,0,0
41066,4927,0,0,0,0
41067,4928,0,0,0,0
41068,4928,0,0,0,0
41069,4928,0,0,0,0
41070,4928,0,0,0,0
41071,4928,0,0,0,0
41072,4928,0,0,0,0
41073,4928,0,0,0,0
41074,4928,0,0,0,0
41075,4929,0,0,0,0
41076,4929,0,0,0,0
41077,4929,0,0,0,0
41078,4929,0,0,0,0
41079,4929,0,0,0,0
41080,4929,0,0,0,0
41081,4929,0,0,0,0
41082,4929,0,0,0,0
41083,4930,0,0,0,0
41084,4930,0,0,0,0
41085,4930,0,0,0,0
41086,4930,0,0,0,0
41087,4930,0,0,0,0
41088,4930,0,0,0,0
41089,4930,0,0,0,0
41090,4930,0,0,0,0
41091,4930,0,0,0,0
41092,4931,0,0,0,0
41093,4931,0,0,0,0
41094,4931,0,0,0,0
41095,4931,0,0,0,0
41096,4931,0,0,0,0
41097,4931,0,0,0,0
41098,4931,0,0,0,0
41099,4931,0,0,0,0
41100,4932,0,0,0,0
41101,4932,0,0,0,0
41102,4932,0,0,0,0
41103,4932,0,0,0,0
41104,4932,0,0,0,0
41105,4932,0,0,0,0
41106,4932,0,0,0,0
41107,4932,0,0,0,0
41108,4933,0,0,0,0
41109,4933,0,0,0,0
41110,4933,0,0,0,0
41111,4933,0,0,0,0
41112,4933,0,0,0,0
41113,4933,0,0,0,0
41114,4933,0,0,0,0
41115,4933,0,0,0,0
41116,4933,0,0,0,0
41117,4934,0,0,0,0
41118,4934,0,0,0,0
41119,4934,0,0,0,0
41120,4934,0,0,0,0
41121,4934,0,0,0,0
41122,4934,0,0,0,0
41123,4934,0,0,0,0
41124,4934,0,0,0,0
41125,4935,0,0,0,0
41126,4935,0,0,0,0
41127,4935,0,0,0,0
41128,4935,0,0,0,0
41129,4935,0,0,0,0
41130,4935,0,0,0,0
41131,4935,0,0,0,0
41132,4935,0,0,0,0
41133,4936,0,0,0,0
41134,4936,0,0,0,0
41135,4936,0,0,0,0
41136,4936,0,0,0,0
41137,4936,0,0,0,0
41138,4936,0,0,0,0
41139,4936,0,0,0,0
41140,4936,0,0,0,0
41141,4936,0,0,0,0
41142,4937,0,0,0,0
41143,4937,0,0,0,0
41144,4937,0,0,0,0
41145,4937,0,0,0,0
41146,4937,0,0,0,0
41147,4937,0,0,0,0
41148,4937,0,0,0,0
41149,4937,0,0,0,0
41150,4938,0,0,0,0
41151,4938,0,0,0,0
41152,4938,0,0,0,0
41153,4938,0,0,0,0
41154,4938,0,0,0,0
41155,4938,0,0,0,0
41156,4938,0,0,0,0
41157,4938,0,0,0,0
41158,4939,0,0,0,0
41159,4939,0,0,0,0
41160,4939,0,0,0,0
41161,4939,0,0,0,0
41162,4939,0,0,0,0
41163,4939,0,0,0,0
41164,4939,0,0,0,0
41165,4939,0,0,0,0
41166,4939,0,0,0,0
41167,4940,0,0,0,0
41168,4940,0,0,0,0
41169,4940,0,0,0,0
41170,4940,0,0,0,0
41171,4940,0,0,0,0
41172,4940,0,0,0,0
41173,4940,0,0,0,0
41174,4940,0,0,0,0
41175,4941,0,0,0,0
41176,4941,0,0,0,0
41177,4941,0,0,0,0
41178,4941,0,0,0,0
41179,4941,0,0,0,0
41180,4941,0,0,0,0
41181,4941,0,0,0,0
41182,4941,0,0,0,0
41183,4942,0,0,0,0
41184,4942,0,0,0,0
41185,4942,0,0,0,0
41186,4942,0,0,0,0
41187,4942,0,0,0,0
41188,4942,0,0,0,0
41189,4942,0,0,0,0
41190,4942,0,0,0,0
41191,4942,0,0,0,0
41192,4943,0,0,0,0
41193,4943,0,0,0,0
41194,4943,0,0,0,0
41195,4943,0,0,0,0
41196,4943,0,0,0,0
41197,4943,0,0,0,0
41198,4943,0,0,0,0
41199,4943,0,0,0,0
41200,4944,0,0,0,0
41201,4944,0,0,0,0
41202,4944,0,0,0,0
41203,4944,0,0,0,0
41204,4944,0,0,0,0
41205,4944,0,0,0,0
41206,4944,0,0,0,0
41207,4944,0,0,0,0
41208,4945,0,0,0,0
41209,4945,0,0,0,0
41210,4945,0,0,0,0
41211,4945,0,0,0,0
41212,4945,0,0,0,0
41213,4945,0,0,0,0
41214,4945,0,0,0,0
41215,4945,0,0,0,0
41216,4945,0,0,0,0
41217,4946,0,0,0,0
41218,4946,0,0,0,0
41219,4946,0,0,0,0
41220,4946,0,0,0,0
41221,4946,0,0,0,0
41222,4946,0,0,0,0
41223,4946,0,0,0,0
41224,4946,0,0,0,0
41225,4947,0,0,0,0
41226,4947,0,0,0,0
41227,4947,0,0,0,0
41228,4947,0,0,0,0
41229,4947,0,0,0,0
41230,4947,0,0,0,0
41231,4947,0,0,0,0
41232,4947,0,0,0,0
41233,4948,0,0,0,0
41234,4948,0,0,0,0
41235,4948,0,0,0,0
41236,4948,0,0,0,0
41237,4948,0,0,0,0
41238,4948,0,0,0,0
41239,4948,0,0,0,0
41240,4948,0,0,0,0
41241,4948,0,0,0,0
41242,4949,0,0,0,0
41243,4949,0,0,0,0
41244,4949,0,0,0,0
41245,4949,0,0,0,0
41246,4949,0,0,0,0
41247,4949,0,0,0,0
41248,4949,0,0,0,0
41249,4949,0,0,0,0
41250,4950,0,0,0,0
41251,4950,0,0,0,0
41252,4950,0,0,0,0
41253,4950,0,0,0,0
41254,4950,0,0,0,0
41255,4950,0,0,0,0
41256,4950,0,0,0,0
41257,4950,0,0,0,0
41258,4951,0,0,0,0
41259,4951,0,0,0,0
41260,4951,0,0,0,0
41261,4951,0,0,0,0
41262,4951,0,0,0,0
41263,4951,0,0,0,0
41264,4951,0,0,0,0
41265,4951,0,0,0,0
41266,4951,0,0,0,0
41267,4952,0,0,0,0
41268,4952,0,0,0,0
41269,4952,0,0,0,0
41270,4952,0,0,0,0
41271,4952,0,0,0,0
41272,4952,0,0,0,0
41273,4952,0,0,0,0
41274,4952,0,0,0,0
41275,4953,0,0,0,0
41276,4953,0,0,0,0
41277,4953,0,0,0,0
41278,4953,0,0,0,0
41279,4953,0,0,0,0
41280,4953,0,0,0,0
41281,4953,0,0,0,0
41282,4953,0,0,0,0
41283,4954,0,0,0,0
41284,4954,0,0,0,0
41285,4954,0,0,0,0
41286,4954,0,0,0,0
41287,4954,0,0,0,0
41288,4954,0,0,0,0
41289,4954,0,0,0,0
41290,4954,0,0,0,0
41291,4954,0,0,0,0
41292,4955,0,0,0,0
41293,4955,0,0,0,0
41294,4955,0,0,0,0
41295,4955,0,0,0,0
41296,4955,0,0,0,0
41297,4955,0,0,0,0
41298,4955,0,0,0,0
41299,4955,0,0,0,0
41300,4956,0,0,0,0
41301,4956,0,0,0,0
41302,4956,0,0,0,0
41303,4956,0,0,0,0
41304,4956,0,0,0,0
41305,4956,0,0,0,0
41306,4956,0,0,0,0
41307,4956,0,0,0,0
41308,4957,0,0,0,0
41309,4957,0,0,0,0
41310,4957,0,0,0,0
41311,4957,0,0,0,0
41312,4957,0,0,0,0
41313,4957,0,0,0,0
41314,4957,0,0,0,0
41315,4957,0,0,0,0
41316,4957,0,0,0,0
41317,4958,0,0,0,0
41318,4958,0,0,0,0
41319,4958,0,0,0,0
41320,4958,0,0,0,0
41321,4958,0,0,0,0
41322,4958,0,0,0,0
41323,4958,0,0,0,0
41324,4958,0,0,0,0
41325,4959,0,0,0,0
41326,4959,0,0,0,0
41327,4959,0,0,0,0
41328,4959,0,0,0,0
41329,4959,0,0,0,0
41330,4959,0,0,0,0
41331,4959,0,0,0,0
41332,4959,0,0,0,0
41333,4960,0,0,0,0
41334,4960,0,0,0,0
41335,4960,0,0,0,0
41336,4960,0,0,0,0
41337,4960,0,0,0,0
41338,4960,0,0,0,0
41339,4960,0,0,0,0
41340,4960,0,0,0,0
41341,4960,0,0,0,0
41342,4961,0,0,0,0
41343,4961,0,0,0,0
41344,4961,0,0,0,0
41345,4961,0,0,0,0
41346,4961,0,0,0,0
41347,4961,0,0,0,0
41348,4961,0,0,0,0
41349,4961,0,0,0,0
41350,4962,0,0,0,0
41351,4962,0,0,0,0
41352,4962,0,0,0,0
41353,4962,0,0,0,0
41354,4962,0,0,0,0
41355,4962,0,0,0,0
41356,4962,0,0,0,0
41357,4962,0,0,0,0
41358,4963,0,0,0,0
41359,4963,0,0,0,0
41360,4963,0,0,0,0
41361,4963,0,0,0,0
41362,4963,0,0,0,0
41363,4963,0,0,0,0
41364,4963,0,0,0,0
41365,4963,0,0,0,0
41366,4963,0,0,0,0
41367,4964,0,0,0,0
41368,4964,0,0,0,0
41369,4964,0,0,0,0
41370,4964,0,0,0,0
41371,4964,0,0,0,0
41372,4964,0,0,0,0
41373,4964,0,0,0,0
41374,4964,0,0,0,0
41375,4965,0,0,0,0
41376,4965,0,0,0,0
41377,4965,0,0,0,0
41378,4965,0,0,0,0
41379,4965,0,0,0,0
41380,4965,0,0,0,0
41381,4965,0,0,0,0
41382,4965,0,0,0,0
41383,4966,0,0,0,0
41384,4966,0,0,0,0
41385,4966,0,0,0,0
41386,4966,0,0,0,0
41387,4966,0,0,0,0
41388,4966,0,0,0,0
41389,4966,0,0,0,0
41390,4966,0,0,0,0
41391,4966,0,0,0,0
41392,4967,0,0,0,0
41393,4967,0,0,0,0
41394,4967,0,0,0,0
41395,4967,0,0,0,0
41396,4967,0,0,0,0
41397,4967,0,0,0,0
41398,4967,0,0,0,0
41399,4967,0,0,0,0
41400,4968,0,0,0,0
41401,4968,0,0,0,0
41402,4968,0,0,0,0
41403,4968,0,0,0,0
41404,4968,0,0,0,0
41405,4968,0,0,0,0
41406,4968,0,0,0,0
41407,4968,0,0,0,0
41408,4969,0,0,0,0
41409,4969,0,0,0,0
41410,4969,0,0,0,0
41411,4969,0,0,0,0
41412,4969,0,0,0,0
41413,4969,0,0,0,0
41414,4969,0,0,0,0
41415,4969,0,0,0,0
41416,4969,0,0,0,0
41417,4970,0,0,0,0
41418,4970,0,0,0,0
41419,4970,0,0,0,0
41420,4970,0,0,0,0
41421,4970,0,0,0,0
41422,4970,0,0,0,0
41423,4970,0,0,0,0
41424,4970,0,0,0,0
41425,4971,0,0,0,0
41426,4971,0,0,0,0
41427,4971,0,0,0,0
41428,4971,0,0,0,0
41429,4971,0,0,0,0
41430,4971,0,0,0,0
41431,4971,0,0,0,0
41432,4971,0,0,0,0
41433,4972,0,0,0,0
41434,4972,0,0,0,0
41435,4972,0,0,0,0
41436,4972,0,0,0,0
41437,4972,0,0,0,0
41438,4972,0,0,0,0
41439,4972,0,0,0,0
41440,4972,0,0,0,0
41441,4972,0,0,0,0
41442,4973,0,0,0,0
41443,4973,0,0,0,0
41444,4973,0,0,0,0
41445,4973,0,0,0,0
41446,4973,0,0,0,0
41447,4973,0,0,0,0
41448,4973,0,0,0,0
41449,4973,0,0,0,0
41450,4974,0,0,0,0
41451,4974,0,0,0,0
41452,4974,0,0,0,0
41453,4974,0,0,0,0
41454,4974,0,0,0,0
41455,4974,0,0,0,0
41456,4974,0,0,0,0
41457,4974,0,0,0,0
41458,4975,0,0,0,0
41459,4975,0,0,0,0
41460,4975,0,0,0,0
41461,4975,0,0,0,0
41462,4975,0,0,0,0
41463,4975,0,0,0,0
41464,4975,0,0,0,0
41465,4975,0,0,0,0
41466,4975,0,0,0,0
41467,4976,0,0,0,0
41468,4976,0,0,0,0
41469,4976,0,0,0,0
41470,4976,0,0,0,0
41471,4976,0,0,0,0
41472,4976,0,0,0,0
41473,4976,0,0,0,0
41474,4976,0,0,0,0
41475,4977,0,0,0,0
41476,4977,0,0,0,0
41477,4977,0,0,0,0
41478,4977,0,0,0,0
41479,4977,0,0,0,0
41480,4977,0,0,0,0
41481,4977,0,0,0,0
41482,4977,0,0,0,0
41483,4978,0,0,0,0
41484,4978,0,0,0,0
41485,4978,0,0,0,0
41486,4978,0,0,0,0
41487,4978,0,0,0,0
41488,4978,0,0,0,0
41489,4978,0,0,0,0
41490,4978,0,0,0,0
41491,4978,0,0,0,0
41492,4979,0,0,0,0
41493,4979,0,0,0,0
41494,4979,0,0,0,0
41495,4979,0,0,0,0
41496,4979,0,0,0,0
41497,4979,0,0,0,0
41498,4979,0,0,0,0
41499,4979,0,0,0,0
41500,4980,0,0,0,0
41501,4980,0,0,0,0
41502,4980,0,0,0,0
41503,4980,0,0,0,0
41504,4980,0,0,0,0
41505,4980,0,0,0,0
41506,4980,0,0,0,0
41507,4980,0,0,0,0
41508,4981,0,0,0,0
41509,4981,0,0,0,0
41510,4981,0,0,0,0
41511,4981,0,0,0,0
41512,4981,0,0,0,0
41513,4981,0,0,0,0
41514,4981,0,0,0,0
41515,4981,0,0,0,0
41516,4981,0,0,0,0
41517,4982,0,0,0,0
41518,4982,0,0,0,0
41519,4982,0,0,0,0
41520,4982,0,0,0,0
41521,4982,0,0,0,0
41522,4982,0,0,0,0
41523,4982,0,0,0,0
41524,4982,0,0,0,0
41525,4983,0,0,0,0
41526,4983,0,0,0,0
41527,4983,0,0,0,0
41528,4983,0,0,0,0
41529,4983,0,0,0,0
41530,4983,0,0,0,0
41531,4983,0,0,0,0
41532,4983,0,0,0,0
41533,4984,0,0,0,0
41534,4984,0,0,0,0
41535,4984,0,0,0,0
41536,4984,0,0,0,0
41537,4984,0,0,0,0
41538,4984,0,0,0,0
41539,4984,0,0,0,0
41540,4984,0,0,0,0
